112221	"Tuple{getfield(NCDatasets, Symbol("#kw##defVar")), NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}, typeof(NCDatasets.defVar), NCDatasets.Dataset, String, Array{Float32, 1}, Tuple{String}}"
277004	"Tuple{getfield(NCDatasets, Symbol("##defVar#27")), Base.Iterators.Pairs{Symbol, Base.Dict{String, String}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}}, Function, NCDatasets.Dataset, String, Array{Float32, 1}, Tuple{String}}"
936202	"Tuple{Type{Base.Dict{Symbol, Base.Dict{String, String}}}}"
1587905	"Tuple{typeof(Base.rehash!), Base.Dict{Symbol, Base.Dict{String, String}}, Int64}"
68512	"Tuple{typeof(Base.ht_keyindex2!), Base.Dict{Symbol, Base.Dict{String, String}}, Symbol}"
138798	"Tuple{typeof(Base.setindex!), Base.Dict{Symbol, Base.Dict{String, String}}, Base.Dict{String, String}, Symbol}"
214609	"Tuple{Type{Base.Dict{K, V} where V where K}, Base.Generator{Base.Iterators.Pairs{Symbol, Base.Dict{String, String}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}}, getfield(NCDatasets, Symbol("##25#26"))}}"
473995	"Tuple{typeof(Base.ht_keyindex), Base.Dict{Symbol, Base.Dict{String, String}}, Symbol}"
124551	"Tuple{typeof(NCDatasets.nc_def_vlen), Int32, Base.Dict{String, String}, Int64}"
970291	"Tuple{typeof(Base.hash), Base.Dict{String, String}, UInt64}"
164609	"Tuple{typeof(NCDatasets.nc_def_var_fletcher32), Int32, Int32, Base.Dict{String, String}}"
458218	"Tuple{getfield(NCDatasets, Symbol("##defVar#24")), Base.Iterators.Pairs{Symbol, Base.Dict{String, String}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}}, Function, NCDatasets.Dataset, String, DataType, Tuple{String}}"
132693	"Tuple{getfield(NCDatasets, Symbol("#kw##defVar")), NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}, typeof(NCDatasets.defVar), NCDatasets.Dataset, String, Array{Float64, 1}, Tuple{String}}"
296770	"Tuple{getfield(NCDatasets, Symbol("##defVar#27")), Base.Iterators.Pairs{Symbol, Base.Dict{String, String}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Base.Dict{String, String}}}}, Function, NCDatasets.Dataset, String, Array{Float64, 1}, Tuple{String}}"
119002	"Tuple{Type{NCDatasets.Variable{Float64, 1}}, Int32, Int32, Tuple{Int32}, NCDatasets.Attributes, Array{Bool, 1}}"
71510	"Tuple{Type{NCDatasets.CFVariable{Union{Base.Missing, Float64}, 1, NCDatasets.Variable{Float64, 1}, NCDatasets.Attributes}}, NCDatasets.Variable{Float64, 1}, NCDatasets.Attributes}"
296924	"Tuple{typeof(Base.setindex!), NCDatasets.CFVariable{Union{Base.Missing, Float64}, 1, NCDatasets.Variable{Float64, 1}, NCDatasets.Attributes}, Array{Float64, 1}, Base.Colon}"
785825	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}}, typeof(NCDatasets.transform), Tuple{Base.Broadcast.Extruded{Array{Float64, 1}, Tuple{Bool}, Tuple{Int64}}, Base.RefValue{Nothing}, Base.RefValue{Nothing}}}, Tuple{Int64}}"
186897	"Tuple{typeof(NCDatasets.transformv), Array{Float64, 1}, Nothing, Nothing}"
426599	"Tuple{typeof(NCDatasets.nc_put_var), Int32, Int32, Array{Float64, 1}}"
60105	"Tuple{typeof(Base.setindex!), NCDatasets.Variable{Float64, 1}, Array{Float64, 1}, Base.Colon}"
366584	"Tuple{typeof(Base.vect), Base.Pair{String, String}, Vararg{Base.Pair{String, String}, N} where N}"
123327	"Tuple{getfield(NCDatasets, Symbol("#kw##defVar")), NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}, typeof(NCDatasets.defVar), NCDatasets.Dataset, String, Array{Float32, 4}, Tuple{String, String, String, String}}"
281602	"Tuple{getfield(NCDatasets, Symbol("##defVar#27")), Base.Iterators.Pairs{Symbol, Array{Base.Pair{String, String}, 1}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}}, Function, NCDatasets.Dataset, String, Array{Float32, 4}, Tuple{String, String, String, String}}"
1088609	"Tuple{typeof(Base.collect), Base.Generator{Base.StepRange{Int64, Int64}, getfield(Base, Symbol("##23#24")){Tuple{String, String, String, String}}}}"
771719	"Tuple{getfield(NCDatasets, Symbol("##defVar#24")), Base.Iterators.Pairs{Symbol, Array{Base.Pair{String, String}, 1}, Tuple{Symbol}, NamedTuple{(:attrib,), Tuple{Array{Base.Pair{String, String}, 1}}}}, Function, NCDatasets.Dataset, String, DataType, Tuple{String, String, String, String}}"
349368	"Tuple{typeof(Base.setindex!), NCDatasets.CFVariable{Union{Base.Missing, Float64}, 4, NCDatasets.Variable{Float32, 4}, NCDatasets.Attributes}, Array{Float32, 4}, Base.Colon}"
1151946	"Tuple{typeof(Base.throw_boundserror), Base.Broadcast.Broadcasted{Nothing, Tuple{Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}, Base.OneTo{Int64}}, typeof(NCDatasets.transform), Tuple{Base.Broadcast.Extruded{Array{Float32, 4}, Tuple{Bool, Bool, Bool, Bool}, Tuple{Int64, Int64, Int64, Int64}}, Base.RefValue{Nothing}, Base.RefValue{Nothing}}}, Tuple{Base.IteratorsMD.CartesianIndex{4}}}"
260595	"Tuple{typeof(NCDatasets.transformv), Array{Float32, 4}, Nothing, Nothing}"
611421	"Tuple{typeof(NCDatasets.nc_put_var), Int32, Int32, Array{Float32, 4}}"
131247	"Tuple{typeof(Base.setindex!), NCDatasets.Variable{Float32, 4}, Array{Float32, 4}, Base.Colon}"
194248	"Tuple{typeof(Base.:(!=)), Tuple{Int64, Int64, Int64, Int64}, Tuple{Int64, Int64, Int64, Int64}}"
